2490996271000,-0.00555,0.01995,-0.00951,0.71738,0.69632,0.02246,0.00023,-0.01572,0.05106,-0.00562,
2491096262000,0.10135,0.17846,-0.00462,0.72683,0.68595,0.00899,-0.03348,0.20488,0.35155,0.05671,
2491196253000,0.12588,0.22460,-0.01945,0.73760,0.67352,0.01984,-0.04379,0.24675,0.40755,0.02226,
2491296243000,0.14854,0.26152,-0.01821,0.75387,0.65438,0.02617,-0.05275,0.30693,0.44744,0.02688,
2491396234000,0.15504,0.29753,-0.03198,0.76259,0.64359,0.02927,-0.05814,0.30489,0.51122,0.02078,
2491496225000,0.18060,0.34776,-0.04948,0.77890,0.62199,0.04072,-0.06918,0.28155,0.58031,-0.00238,
2491596216000,0.21970,0.40672,-0.06302,0.79004,0.60739,0.04734,-0.06828,0.32510,0.65565,0.00206,
2491696207000,0.24672,0.46370,-0.04348,0.78504,0.61531,0.04302,-0.05716,0.30360,0.65933,0.01578,
2491796198000,0.28646,0.53415,-0.03897,0.78420,0.61689,0.04012,-0.05349,0.28431,0.68131,-0.00964,
2491896189000,0.32808,0.60877,-0.03752,0.78180,0.62049,0.03660,-0.04936,0.27900,0.68678,-0.05387,
2491996179000,0.35219,0.68227,-0.03673,0.78128,0.62105,0.03791,-0.04956,0.27082,0.72156,0.02303,
2492096170000,0.38905,0.75882,-0.03057,0.77786,0.62522,0.03880,-0.05028,0.26853,0.72841,0.07886,
2492196161000,0.41498,0.82847,-0.02314,0.77219,0.63262,0.03630,-0.04680,0.29195,0.72758,0.09784,
2492296152000,0.43905,0.90040,-0.01492,0.76983,0.63648,0.02725,-0.03887,0.29830,0.73830,0.07682,
2492396143000,0.46873,1.01491,0.01789,0.76540,0.64201,0.02595,-0.03617,0.32744,0.82039,0.04508,
2492496134000,0.51435,1.10209,0.02378,0.76301,0.64535,0.02009,-0.03038,0.35204,0.87261,0.01134,
2492596125000,0.54846,1.21413,0.04609,0.75922,0.64982,0.02259,-0.02841,0.36763,0.94970,0.04724,
2492696115000,0.58403,1.30837,0.04957,0.75775,0.65145,0.02976,-0.02332,0.35611,0.98608,0.07218,
2492796106000,0.62107,1.40141,0.05128,0.75913,0.64997,0.03205,-0.01521,0.36720,1.01521,0.02834,
2492896097000,0.63169,1.49400,0.06482,0.76949,0.63785,0.02950,-0.01275,0.30846,1.00721,-0.01326,
2492996088000,0.66716,1.59773,0.06186,0.77595,0.62976,0.03203,-0.01680,0.31687,1.00006,-0.08382,
2493096079000,0.69867,1.71512,0.04880,0.77426,0.63072,0.04328,-0.02908,0.30377,1.01973,-0.02844,
2493196070000,0.71531,1.81506,0.05115,0.77764,0.62647,0.04272,-0.03137,0.34313,1.04073,0.12500,
2493296061000,0.74155,1.92407,0.06972,0.78008,0.62341,0.03823,-0.03707,0.39536,1.03147,0.14473,
2493396051000,0.78674,2.08381,0.03977,0.78511,0.61770,0.02712,-0.03636,0.40372,1.06353,0.06208,
2493496042000,0.81661,2.19992,0.04415,0.78694,0.61421,0.03709,-0.04578,0.41561,1.08272,0.04899,
2493596033000,0.86745,2.32370,0.04626,0.78321,0.61839,0.04000,-0.05077,0.45486,1.09101,0.12136,
2493696024000,0.91695,2.42885,0.05943,0.78182,0.62031,0.04563,-0.04353,0.43523,1.08225,0.20230,
2493796015000,0.94477,2.54882,0.08950,0.78100,0.62216,0.03944,-0.03757,0.41547,1.10931,0.20151,
2493896006000,0.97129,2.67294,0.10649,0.77916,0.62474,0.03738,-0.03467,0.34379,1.09315,0.11257,
2493995997000,0.97498,2.80902,0.10899,0.77973,0.62460,0.03121,-0.03045,0.30321,1.13704,0.03644,
2494095987000,0.98178,2.91581,0.11192,0.78100,0.62354,0.02458,-0.02513,0.24596,1.12581,0.07409,
2494195978000,0.94008,3.01057,0.11342,0.77888,0.62620,0.02395,-0.02545,0.22377,1.14725,0.24609,
2494295969000,0.95753,3.12876,0.13246,0.77361,0.63270,0.02621,-0.02312,0.28389,1.15505,0.24655,
2494395960000,0.94427,3.24083,0.12993,0.76115,0.64806,0.01821,-0.01869,0.24313,1.16740,0.11990,
2494495951000,0.91777,3.32435,0.09486,0.75301,0.65760,0.01471,-0.01770,0.16208,1.17698,0.01662,
2494595942000,0.91580,3.42583,0.06586,0.74516,0.66636,0.02360,-0.01212,0.13921,1.21746,0.08670,
2494695933000,0.92346,3.54600,0.06168,0.73790,0.67451,0.02284,-0.00449,0.14674,1.26558,0.06643,
2494795923000,0.93502,3.66711,0.06084,0.73743,0.67524,0.01535,0.00010,0.07807,1.27800,0.01650,
2494895914000,0.93425,3.80117,0.05165,0.73883,0.67377,0.01171,0.00449,0.05784,1.25698,-0.11789,
2494995905000,0.93770,3.93055,0.04087,0.73991,0.67257,0.01144,0.00724,0.05154,1.27096,-0.15632,
2495095896000,0.93546,4.04793,0.03848,0.73886,0.67370,0.01238,0.00811,0.05515,1.27141,-0.02111,
2495195887000,0.94018,4.17063,0.04283,0.73886,0.67358,0.01888,0.00417,0.06151,1.23553,0.02345,
2495295878000,0.94404,4.29196,0.05257,0.73723,0.67536,0.01855,0.00614,0.09155,1.22665,-0.01331,
2495395869000,0.95635,4.41270,0.05315,0.73724,0.67542,0.01548,0.00680,0.09982,1.22434,-0.05757,
2495495859000,0.96401,4.53116,0.06103,0.73358,0.67946,0.01024,0.00921,0.08462,1.23013,-0.00976,
2495595850000,0.97512,4.65319,0.06469,0.73229,0.68086,0.00920,0.00927,0.06633,1.24658,0.06726,
2495695841000,0.97895,4.76544,0.08168,0.72907,0.68428,0.00823,0.01211,0.03082,1.23849,0.04003,
2495795832000,0.98373,4.88499,0.08212,0.72818,0.68517,0.00810,0.01499,0.02117,1.25456,-0.08026,
2495895823000,0.98787,5.00669,0.07359,0.72654,0.68684,0.00811,0.01783,0.01982,1.30708,-0.17939,
2495995814000,0.99100,5.13911,0.05799,0.72755,0.68573,0.01060,0.01839,0.04852,1.34689,-0.07935,
2496095805000,0.99815,5.29405,0.04948,0.72845,0.68483,0.01737,0.00777,0.04000,1.33560,0.02063,
2496195795000,1.00307,5.42887,0.05808,0.73143,0.68163,0.01880,0.00544,0.09518,1.37366,0.03506,
2496295786000,1.01430,5.56501,0.05986,0.73210,0.68098,0.01756,-0.00081,0.07960,1.36799,-0.09617,
2496395777000,1.02049,5.69928,0.05304,0.73204,0.68114,0.01325,-0.00125,0.06988,1.39211,-0.06969,
2496495768000,1.02709,5.84770,0.05197,0.73216,0.68099,0.01400,-0.00153,0.06318,1.40608,0.04522,
2496595759000,1.03447,5.98281,0.05549,0.73893,0.67354,0.01766,-0.00311,0.07726,1.37006,0.08700,
2496695750000,1.03416,6.11983,0.05820,0.74228,0.66998,0.01196,0.00290,0.04432,1.34076,-0.02408,
2496795741000,1.03299,6.26248,0.04982,0.74518,0.66675,0.00637,0.01041,0.01680,1.35810,-0.08281,
2496895731000,1.03569,6.40226,0.04353,0.74616,0.66563,0.01037,0.00847,0.03818,1.36725,-0.02454,
2496995722000,1.04043,6.54899,0.04487,0.74722,0.66445,0.01097,0.00612,0.08100,1.36506,0.06990,
2497095713000,1.04720,6.68913,0.05277,0.74897,0.66252,0.00987,0.00326,0.08646,1.37647,0.07969,
2497195704000,1.05626,6.83526,0.05230,0.75102,0.66025,0.00593,0.00078,0.10600,1.39525,-0.07747,
2497295695000,1.06406,6.97309,0.04305,0.75300,0.65796,0.00747,-0.00360,0.07722,1.41064,-0.09033,
2497395686000,1.07081,7.12957,0.04111,0.75404,0.65669,0.01346,-0.00056,0.09985,1.44465,0.09538,
2497495677000,1.08172,7.27283,0.05573,0.75379,0.65689,0.01676,0.00333,0.14796,1.43962,0.16632,
2497595667000,1.09062,7.42347,0.06804,0.75588,0.65457,0.01155,0.00725,0.09773,1.43842,0.11545,
2497695658000,1.09820,7.57027,0.07454,0.75825,0.65181,0.01111,0.00844,0.09623,1.42438,0.00562,
2497795649000,1.10065,7.71794,0.07188,0.75768,0.65251,0.01059,0.00715,0.12231,1.44290,0.01939,
2497895640000,1.11109,7.86781,0.07735,0.74900,0.66254,0.00528,-0.00432,0.14582,1.45295,0.13207,
2497995631000,1.11520,8.03222,0.08950,0.74432,0.66758,0.01134,-0.01392,0.13519,1.47471,0.15168,
2498095622000,1.12683,8.20248,0.09673,0.74271,0.66933,0.01163,-0.01568,0.19618,1.55030,0.04368,
2498195613000,1.14190,8.35983,0.09156,0.73954,0.67289,0.00258,-0.01735,0.15244,1.60423,-0.03122,
2498295603000,1.14945,8.52394,0.08434,0.73786,0.67480,-0.00504,-0.01324,0.18137,1.67059,0.02991,
2498395594000,1.16606,8.69252,0.09613,0.73880,0.67370,-0.00662,-0.01639,0.16057,1.66472,0.12957,
2498495585000,1.17245,8.86688,0.10177,0.74386,0.66802,-0.00770,-0.01910,0.14360,1.62259,0.05642,
2498595576000,1.18481,9.03041,0.09670,0.74859,0.66271,-0.01350,-0.01549,0.13418,1.60549,-0.09484,
2498695567000,1.18565,9.16163,0.07878,0.75046,0.66061,-0.01454,-0.01372,0.11328,1.60927,-0.09316,
2498795558000,1.19829,9.32624,0.07196,0.75340,0.65723,-0.01249,-0.01652,0.16924,1.64051,0.06934,
2498895549000,1.20757,9.49381,0.07515,0.75754,0.65227,-0.01466,-0.02156,0.16515,1.62175,0.13180,
2498995539000,1.22224,9.65711,0.08426,0.76153,0.64747,-0.01532,-0.02483,0.16335,1.61158,0.03639,
2499095530000,1.23280,9.84445,0.07506,0.76425,0.64419,-0.01561,-0.02627,0.17975,1.61638,-0.02171,
2499195521000,1.25068,10.00083,0.07570,0.76469,0.64366,-0.01404,-0.02757,0.19050,1.60877,0.07175,
2499295512000,1.26123,10.12486,0.08156,0.75848,0.65139,-0.00152,-0.01967,0.20739,1.58782,0.16198,
2499395503000,1.27787,10.29196,0.09189,0.75681,0.65321,0.00139,-0.02362,0.20193,1.62784,0.17714,
2499495494000,1.28459,10.42681,0.09369,0.75560,0.65460,0.00267,-0.02374,0.14934,1.58697,0.02175,
2499595485000,1.29731,10.58991,0.08954,0.75098,0.65998,0.00202,-0.02114,0.16725,1.62113,-0.03568,
2499695475000,1.30702,10.75638,0.08254,0.74296,0.66900,0.00275,-0.02118,0.18503,1.65001,0.01475,
2499795466000,1.30910,10.93149,0.07649,0.73885,0.67326,0.00888,-0.02732,0.14317,1.67317,0.13584,
2499895457000,1.31631,11.09312,0.08601,0.73686,0.67543,0.01213,-0.02600,0.18166,1.70870,0.16575,
2499995448000,1.33275,11.26218,0.09732,0.73380,0.67886,0.00851,-0.02494,0.13768,1.70689,0.08427,
2500095439000,1.33705,11.43023,0.09740,0.72689,0.68632,0.00715,-0.02327,0.13581,1.70550,0.07795,
2500195430000,1.34806,11.59620,0.10616,0.72019,0.69335,0.00837,-0.02266,0.12204,1.70134,0.11498,
2500295421000,1.34916,11.75369,0.11376,0.71901,0.69442,0.01226,-0.02566,0.06166,1.71019,0.08437,
2500395411000,1.35298,11.93182,0.11182,0.72195,0.69163,0.00856,-0.01884,0.03098,1.69588,-0.05699,
2500495402000,1.35308,12.09787,0.10800,0.72483,0.68886,0.00110,-0.01005,0.02079,1.68399,-0.07217,
2500595393000,1.36227,12.27018,0.10399,0.72508,0.68858,0.00033,-0.01103,0.06855,1.69831,0.03438,
2500695384000,1.36521,12.42413,0.11050,0.72275,0.69066,0.00922,-0.02338,0.06702,1.68174,0.10703,
2500795375000,1.37484,12.58354,0.11579,0.72235,0.69111,0.00636,-0.02335,0.10298,1.69260,0.04995,
2500895366000,1.38210,12.74423,0.11740,0.72366,0.68986,-0.00177,-0.02024,0.06867,1.66991,-0.01907,
2500995357000,1.38725,12.89088,0.11759,0.72219,0.69134,-0.00058,-0.02205,0.09292,1.66229,0.06039,
2501095347000,1.39263,13.04915,0.12664,0.71425,0.69954,0.01079,-0.01940,0.08451,1.66750,0.11857,
2501195338000,1.40223,13.17709,0.14073,0.71200,0.70175,0.01401,-0.02023,0.12573,1.65451,0.08368,
2501295329000,1.41068,13.30481,0.14349,0.71307,0.70081,0.00870,-0.01794,0.05049,1.59561,-0.06944,
2501395320000,1.41547,13.46040,0.13287,0.71646,0.69749,0.00330,-0.01330,0.06440,1.60425,-0.11635,
2501495311000,1.42314,13.62586,0.12254,0.71801,0.69592,-0.00058,-0.01261,0.09376,1.63700,-0.06195,
2501595302000,1.43372,13.78834,0.12472,0.71750,0.69614,-0.00886,-0.02245,0.11935,1.63342,-0.00247,
2501695293000,1.44601,13.94716,0.12610,0.71893,0.69457,-0.01093,-0.02446,0.13222,1.64905,-0.01747,
2501795283000,1.45936,14.08942,0.11751,0.72125,0.69202,-0.00823,-0.02903,0.17499,1.64901,-0.14389,
2501895274000,1.47447,14.24882,0.10401,0.72355,0.68955,-0.01016,-0.02985,0.15716,1.66795,-0.12336,
2501995265000,1.48593,14.37183,0.10361,0.72513,0.68808,-0.00281,-0.02674,0.16962,1.66671,0.03920,
2502095256000,1.50165,14.53395,0.10784,0.72954,0.68307,0.00778,-0.03358,0.16584,1.62982,0.05822,
2502195247000,1.51441,14.66930,0.10862,0.73144,0.68108,0.01103,-0.03177,0.14469,1.57457,-0.06628,
2502295238000,1.52936,14.83249,0.10074,0.73353,0.67900,0.01129,-0.02749,0.13559,1.59184,-0.04311,
2502395229000,1.54048,14.97124,0.10261,0.73304,0.67958,0.01247,-0.02565,0.15844,1.56918,0.07726,
2502495219000,1.55552,15.13126,0.10928,0.73245,0.68048,0.00651,-0.02034,0.12351,1.53988,0.01058,
2502595210000,1.56421,15.23970,0.10624,0.73380,0.67918,0.00402,-0.01526,0.10867,1.51147,-0.05345,
2502695201000,1.57370,15.39645,0.09443,0.73472,0.67816,0.01095,-0.01278,0.10540,1.52705,-0.09578,
2502795192000,1.58052,15.55270,0.08341,0.73508,0.67783,0.01243,-0.00705,0.08760,1.57431,-0.02633,
2502895183000,1.58403,15.72526,0.08539,0.73120,0.68162,0.02634,0.00703,0.05415,1.57088,0.01611,
2502995174000,1.58943,15.88159,0.08846,0.73087,0.68193,0.02566,0.01185,0.07814,1.58862,-0.00966,
2503095165000,1.59067,16.06826,0.08118,0.73133,0.68152,0.02048,0.01639,0.01610,1.60298,-0.17575,
2503195155000,1.58995,16.22781,0.05949,0.73187,0.68089,0.02344,0.01466,0.03993,1.66129,-0.23530,
2503295146000,1.59176,16.39455,0.04139,0.73268,0.68007,0.02240,0.01365,0.03665,1.70914,-0.03724,
2503395137000,1.58947,16.54277,0.04146,0.73630,0.67636,0.01575,0.01219,0.01623,1.68354,0.04936,
2503495128000,1.58999,16.69574,0.04745,0.73909,0.67338,0.01180,0.01292,0.04679,1.66079,-0.02865,
2503595119000,1.59215,16.84407,0.03825,0.74035,0.67204,0.01043,0.01139,0.06044,1.62933,-0.07405,
2503695110000,1.59669,17.00476,0.03482,0.74083,0.67154,0.01027,0.01013,0.03932,1.63034,0.05851,
2503795101000,1.60229,17.16660,0.04434,0.73991,0.67240,0.01769,0.00990,0.12164,1.63201,0.08868,
2503895091000,1.61359,17.34053,0.05356,0.74080,0.67136,0.02180,0.00493,0.07738,1.62712,0.04939,
2503995082000,1.62433,17.49830,0.04905,0.74128,0.67058,0.02873,-0.00178,0.07195,1.58597,-0.12851,
2504095073000,1.63292,17.66551,0.03293,0.73823,0.67383,0.03055,-0.00497,0.08669,1.61707,-0.10635,
2504195064000,1.64487,17.83785,0.03047,0.73493,0.67759,0.02210,-0.01629,0.06723,1.67582,0.09981,
2504295055000,1.64868,17.99661,0.03808,0.73457,0.67815,0.01854,-0.01291,0.07541,1.65722,0.11384,
2504395046000,1.65620,18.16508,0.04785,0.73462,0.67831,0.01227,-0.00904,0.09186,1.65756,-0.02163,
2504495037000,1.66379,18.33404,0.04569,0.73508,0.67794,0.00671,-0.00356,0.09470,1.69533,-0.02073,
2504595027000,1.67391,18.50298,0.05255,0.73400,0.67905,0.01165,-0.00002,0.10277,1.71787,0.13467,
2504695018000,1.68560,18.66698,0.06469,0.73064,0.68259,0.01523,-0.00008,0.10474,1.67153,0.08537,
2504795009000,1.69922,18.80323,0.07487,0.73053,0.68276,0.01033,0.00772,0.12975,1.64630,-0.03201,
2504895000000,1.71331,18.97224,0.05925,0.73096,0.68230,0.01063,0.00647,0.13258,1.64700,-0.18059,
2504994991000,1.72860,19.16257,0.04585,0.73154,0.68167,0.01219,0.00440,0.17634,1.68233,-0.07007,
2505094982000,1.74799,19.32680,0.04388,0.72685,0.68661,0.00861,-0.01346,0.13220,1.66301,0.06372,
2505194973000,1.76400,19.47204,0.04638,0.72738,0.68621,-0.00053,-0.00606,0.13254,1.66719,0.05084,
2505294963000,1.77645,19.65669,0.04964,0.72647,0.68709,-0.01056,-0.00657,0.10239,1.69036,-0.02411,
2505394954000,1.78301,19.83049,0.04785,0.71924,0.69464,-0.01169,-0.00505,0.06967,1.73052,-0.03976,
2505494945000,1.78777,20.00255,0.05373,0.71262,0.70153,0.00388,0.00279,0.06602,1.78322,0.11074,
2505594936000,1.79058,20.13546,0.06208,0.71095,0.70318,0.00985,-0.00036,0.07016,1.78502,0.10184,
2505694927000,1.79270,20.28589,0.06737,0.71352,0.70060,0.00682,0.00073,0.01443,1.73339,-0.07737,
2505794918000,1.79508,20.45977,0.05215,0.71543,0.69865,0.00620,-0.00101,-0.00330,1.73322,-0.18854,
2505894909000,1.79716,20.64648,0.03689,0.71624,0.69784,0.00384,-0.00280,0.04425,1.75670,-0.07472,
2505994899000,1.80046,20.81460,0.03984,0.71552,0.69841,0.00454,-0.01524,0.02626,1.73975,0.04327,
2506094890000,1.80777,20.99051,0.04048,0.71896,0.69482,0.00576,-0.01717,0.08064,1.75514,0.03677,
2506194881000,1.81826,21.16311,0.03220,0.72151,0.69212,0.00473,-0.01913,0.10668,1.70259,-0.17968,
2506294872000,1.83068,21.31836,0.01442,0.72277,0.69071,0.00430,-0.02241,0.08674,1.69843,-0.13410,
2506394863000,1.83994,21.48539,0.01504,0.72357,0.68972,0.01702,-0.02101,0.12947,1.72466,0.08844,
2506494854000,1.85707,21.66710,0.02450,0.72610,0.68670,0.02254,-0.02681,0.14684,1.69932,0.09277,
2506594845000,1.86896,21.82821,0.02814,0.73004,0.68292,0.01397,-0.02158,0.11404,1.65479,-0.08804,
2506694835000,1.88259,21.98978,0.01700,0.73250,0.68040,0.00980,-0.02025,0.12769,1.67256,-0.20064,
2506794826000,1.89918,22.16608,0.00056,0.73785,0.67417,0.00733,-0.03198,0.19329,1.70023,-0.09358,
2506894817000,1.92088,22.32245,0.00475,0.73787,0.67265,0.01011,-0.05467,0.17474,1.65150,0.07560,
2506994808000,1.94615,22.51999,0.01801,0.74030,0.66987,0.00999,-0.05594,0.24873,1.66929,0.11091,
2507094799000,1.97004,22.69399,0.02841,0.74065,0.66933,0.00446,-0.05849,0.20219,1.64584,0.04064,
2507194790000,1.98865,22.84853,0.02799,0.73654,0.67431,0.00038,-0.05316,0.19824,1.63798,0.03115,
2507294781000,2.01038,22.95223,0.03469,0.73057,0.68171,0.00973,-0.03793,0.18780,1.60858,0.17579,
2507394771000,2.02779,23.12516,0.04928,0.72696,0.68598,0.01084,-0.02911,0.21777,1.61802,0.12668,
2507494762000,2.04690,23.24789,0.05255,0.72739,0.68568,0.01289,-0.02415,0.16762,1.60009,0.01205,
2507594753000,2.06142,23.41441,0.04421,0.72775,0.68553,0.01341,-0.01580,0.19341,1.63545,-0.09110,
2507694744000,2.07870,23.64358,0.03594,0.72312,0.69061,0.00837,-0.00930,0.16310,1.70561,-0.03781,
2507794735000,2.09929,23.81566,0.04188,0.71843,0.69559,-0.00124,-0.00343,0.19106,1.77026,0.10582,
2507894726000,2.11755,23.99985,0.04571,0.71810,0.69582,-0.01210,0.00515,0.16882,1.80335,0.13691,
2507994717000,2.13461,24.18132,0.05195,0.71931,0.69461,-0.00916,0.00404,0.18852,1.78560,-0.03190,
2508094707000,2.15792,24.42208,0.04262,0.72031,0.69359,-0.00791,0.00584,0.21592,1.83457,-0.08122,
2508194698000,2.17918,24.60222,0.03875,0.71927,0.69469,-0.00031,0.00758,0.19710,1.88228,0.08091,
2508294689000,2.19988,24.78879,0.05078,0.71792,0.69607,0.00519,0.00736,0.20086,1.90362,0.08904,
2508394680000,2.20683,24.91723,0.05653,0.71997,0.69392,0.01066,0.00411,0.14152,1.85191,-0.02745,
2508494671000,2.22069,25.10315,0.04201,0.72227,0.69149,0.01206,0.00498,0.15327,1.83057,-0.19307,
2508594662000,2.23130,25.25345,0.01874,0.72306,0.69078,0.00414,-0.00089,0.16358,1.82432,-0.12002,
2508694653000,2.24623,25.43412,0.01544,0.72227,0.69138,0.00270,-0.01744,0.12169,1.81884,0.01625,
2508794643000,2.25985,25.65217,0.01965,0.72618,0.68716,0.00707,-0.02056,0.18826,1.85072,0.04355,
2508894634000,2.27705,25.84655,0.01432,0.72737,0.68591,0.00499,-0.02105,0.18472,1.84491,-0.06049,
2508994625000,2.29294,26.02637,0.00183,0.72642,0.68699,0.00125,-0.01890,0.12892,1.85502,-0.09039,
2509094616000,2.30070,26.20996,0.00337,0.72566,0.68777,0.01916,-0.00525,0.11972,1.87775,0.06937,
2509194607000,2.31572,26.38554,0.01205,0.72567,0.68760,0.02390,-0.00561,0.16384,1.84476,0.08236,
2509294598000,2.32524,26.55971,0.02145,0.72595,0.68714,0.02716,-0.00975,0.06912,1.77524,-0.04773,
2509394589000,2.33288,26.74425,0.00916,0.72605,0.68698,0.03019,0.00171,0.10532,1.81932,-0.10325,
2509494579000,2.34120,26.92640,0.00473,0.72649,0.68680,0.02093,0.00875,0.10200,1.83371,-0.04411,
2509594570000,2.34579,27.07138,0.01430,0.72556,0.68789,0.01923,0.00234,0.07465,1.81795,0.01673,
2509694561000,2.35465,27.26116,0.01667,0.72614,0.68726,0.01972,-0.00121,0.08019,1.84412,0.00716,
2509794552000,2.35896,27.42455,0.01033,0.72712,0.68622,0.01988,0.00022,0.03781,1.80669,-0.09441,
